b,v,u,m,a,&,b,v,u,n,z,a,#,n,d,a,k,a,b,v,u,n,z,a,$,V,SG,1,PST	n,d,a,k,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,t,a,k,a,b,v,u,n,z,a,$,V,PL,1,PST	t,a,k,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,u,c,h,a,b,v,u,n,z,a,$,V,SG,2,FUT	u,c,h,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,u,n,o,b,v,u,n,z,a,$,V,SG,2,PRS	u,n,o,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,a,k,a,b,v,u,n,z,a,$,V,SG,3,PST	a,k,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,m,a,b,v,u,n,z,a,$,V,PL,2,HOD	m,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,n,d,i,n,o,b,v,u,n,z,a,$,V,SG,1,PRS	n,d,i,n,o,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,m,a,k,a,b,v,u,n,z,a,$,V,PL,2,PST	m,a,k,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,m,a,#,v,a,b,v,u,n,m,a,$,V,PL,3,HOD	v,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,u,r,i,k,u,b,v,u,n,z,a,$,V,PROG,SG,2,PRS	u,r,i,k,u,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,a,r,i,k,u,b,v,u,n,z,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,t,i,c,h,a,b,v,u,n,z,a,$,V,PL,1,FUT	t,i,c,h,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,a,c,h,a,b,v,u,n,z,a,$,V,SG,3,FUT	a,c,h,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,v,a,r,i,k,u,b,v,u,n,z,a,$,V,PROG,PL,3,PRS	v,a,r,i,k,u,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,a,b,v,u,n,z,a,$,V,SG,3,HOD	a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,m,u,n,o,b,v,u,n,z,a,$,V,PL,2,PRS	m,u,n,o,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,n,d,a,b,v,u,n,z,a,$,V,SG,1,HOD	n,d,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,w,a,k,a,b,v,u,n,z,a,$,V,SG,2,PST	w,a,k,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,v,a,c,h,a,b,v,u,n,z,a,$,V,PL,3,FUT	v,a,c,h,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,t,i,r,i,k,u,b,v,u,n,z,a,$,V,PROG,PL,1,PRS	t,i,r,i,k,u,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,n,d,i,r,i,k,u,b,v,u,n,z,a,$,V,PROG,SG,1,PRS	n,d,i,r,i,k,u,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,t,a,b,v,u,n,z,a,$,V,PL,1,HOD	t,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,w,a,b,v,u,n,z,a,$,V,SG,2,HOD	w,a,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,v,a,n,o,b,v,u,n,z,a,$,V,PL,3,PRS	v,a,n,o,b,v,u,m,a
b,v,u,m,a,&,b,v,u,n,z,a,#,m,u,r,i,k,u,b,v,u,n,z,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,b,v,u,m,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,v,a,d,z,i,d,z,a,$,V,PL,3,HOD	v,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,n,d,i,r,i,k,u,d,z,i,d,z,a,$,V,PROG,SG,1,PRS	n,d,i,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,v,a,c,h,a,d,z,i,d,z,a,$,V,PL,3,FUT	v,a,c,h,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,v,a,n,o,d,z,i,d,z,a,$,V,PL,3,PRS	v,a,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,a,d,z,i,d,z,a,$,V,SG,3,HOD	a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,a,n,o,d,z,i,d,z,a,$,V,SG,3,PRS	a,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,n,d,i,n,o,d,z,i,d,z,a,$,V,SG,1,PRS	n,d,i,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,n,d,i,c,h,a,d,z,i,d,z,a,$,V,SG,1,FUT	n,d,i,c,h,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,m,u,n,o,d,z,i,d,z,a,$,V,PL,2,PRS	m,u,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,v,a,k,a,d,z,i,d,z,a,$,V,PL,3,PST	v,a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,n,d,a,k,a,d,z,i,d,z,a,$,V,SG,1,PST	n,d,a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,w,a,k,a,d,z,i,d,z,a,$,V,SG,2,PST	w,a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,m,a,d,z,i,d,z,a,$,V,PL,2,HOD	m,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,t,i,n,o,d,z,i,d,z,a,$,V,PL,1,PRS	t,i,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,t,a,d,z,i,d,z,a,$,V,PL,1,HOD	t,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,v,a,r,i,k,u,d,z,i,d,z,a,$,V,PROG,PL,3,PRS	v,a,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,u,n,o,d,z,i,d,z,a,$,V,SG,2,PRS	u,n,o,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,m,a,k,a,d,z,i,d,z,a,$,V,PL,2,PST	m,a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,t,i,c,h,a,d,z,i,d,z,a,$,V,PL,1,FUT	t,i,c,h,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,m,u,r,i,k,u,d,z,i,d,z,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,u,r,i,k,u,d,z,i,d,z,a,$,V,PROG,SG,2,PRS	u,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,m,u,c,h,a,d,z,i,d,z,a,$,V,PL,2,FUT	m,u,c,h,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,a,c,h,a,d,z,i,d,z,a,$,V,SG,3,FUT	a,c,h,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,a,r,i,k,u,d,z,i,d,z,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,n,d,a,d,z,i,d,z,a,$,V,SG,1,HOD	n,d,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,t,a,k,a,d,z,i,d,z,a,$,V,PL,1,PST	t,a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,t,i,r,i,k,u,d,z,i,d,z,a,$,V,PROG,PL,1,PRS	t,i,r,i,k,u,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,w,a,d,z,i,d,z,a,$,V,SG,2,HOD	w,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,a,k,a,d,z,i,d,z,a,$,V,SG,3,PST	a,k,a,d,z,i,d,z,i,s,a
d,z,i,d,z,i,s,a,&,d,z,i,d,z,a,#,u,c,h,a,d,z,i,d,z,a,$,V,SG,2,FUT	u,c,h,a,d,z,i,d,z,i,s,a
k,o,k,a,&,k,o,n,a,#,n,d,i,r,i,k,u,k,o,n,a,$,V,PROG,SG,1,PRS	n,d,i,r,i,k,u,k,o,k,a
k,o,k,a,&,s,e,k,a,#,a,n,o,s,e,k,a,$,V,SG,3,PRS	a,n,o,k,o,k,a
k,o,k,a,&,k,o,n,a,#,t,a,k,o,n,a,$,V,PL,1,HOD	t,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,u,n,o,s,e,k,a,$,V,SG,2,PRS	u,n,o,k,o,k,a
k,o,k,a,&,k,f,k,a,#,a,k,f,k,a,$,V,SG,3,HOD	a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,m,u,c,h,a,s,e,k,a,$,V,PL,2,FUT	m,u,c,h,a,k,o,k,a
k,o,k,a,&,d,k,o,k,a,#,t,i,r,i,k,u,d,k,o,k,a,$,V,PROG,PL,1,PRS	t,i,r,i,k,u,k,o,k,a
k,o,k,a,&,w,o,k,a,#,w,a,w,o,k,a,$,V,SG,2,HOD	w,a,k,o,k,a
k,o,k,a,&,f,o,k,a,#,v,a,k,a,f,o,k,a,$,V,PL,3,PST	v,a,k,a,k,o,k,a
k,o,k,a,&,w,o,k,a,#,w,a,k,a,w,o,k,a,$,V,SG,2,PST	w,a,k,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,n,d,i,c,h,a,s,e,k,a,$,V,SG,1,FUT	n,d,i,c,h,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,m,a,k,a,s,e,k,a,$,V,PL,2,PST	m,a,k,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,m,a,s,e,k,a,$,V,PL,2,HOD	m,a,k,o,k,a
k,o,k,a,&,s,o,k,a,#,v,a,n,o,s,o,k,a,$,V,PL,3,PRS	v,a,n,o,k,o,k,a
k,o,k,a,&,w,o,k,a,#,v,a,w,o,k,a,$,V,PL,3,HOD	v,a,k,o,k,a
k,o,k,a,&,k,s,k,a,#,t,i,c,h,a,k,s,k,a,$,V,PL,1,FUT	t,i,c,h,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,t,a,k,a,s,e,k,a,$,V,PL,1,PST	t,a,k,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,u,r,i,k,u,s,e,k,a,$,V,PROG,SG,2,PRS	u,r,i,k,u,k,o,k,a
k,o,k,a,&,s,e,k,a,#,m,u,n,o,s,e,k,a,$,V,PL,2,PRS	m,u,n,o,k,o,k,a
k,o,k,a,&,s,e,k,a,#,a,k,a,s,e,k,a,$,V,SG,3,PST	a,k,a,k,o,k,a
k,o,k,a,&,n,o,k,a,#,a,r,i,k,u,n,o,k,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,k,o,k,a
k,o,k,a,&,s,e,k,a,#,n,d,a,k,a,s,e,k,a,$,V,SG,1,PST	n,d,a,k,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,v,a,c,h,a,s,e,k,a,$,V,PL,3,FUT	v,a,c,h,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,a,c,h,a,s,e,k,a,$,V,SG,3,FUT	a,c,h,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,n,d,a,s,e,k,a,$,V,SG,1,HOD	n,d,a,k,o,k,a
k,o,k,a,&,s,e,k,a,#,n,d,i,n,o,s,e,k,a,$,V,SG,1,PRS	n,d,i,n,o,k,o,k,a
k,o,k,a,&,s,e,k,a,#,v,a,r,i,k,u,s,e,k,a,$,V,PROG,PL,3,PRS	v,a,r,i,k,u,k,o,k,a
k,o,k,a,&,s,e,k,a,#,t,i,n,o,s,e,k,a,$,V,PL,1,PRS	t,i,n,o,k,o,k,a
k,o,k,a,&,s,e,k,a,#,m,u,r,i,k,u,s,e,k,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,k,o,k,a
k,o,k,a,&,s,e,k,a,#,u,c,h,a,s,e,k,a,$,V,SG,2,FUT	u,c,h,a,k,o,k,a
i,p,a,&,i,s,a,#,m,u,c,h,a,i,s,a,$,V,PL,2,FUT	m,u,c,h,a,p,a
i,p,a,&,i,s,a,#,m,u,n,o,i,s,a,$,V,PL,2,PRS	m,u,n,o,p,a
i,p,a,&,i,s,a,#,t,a,i,s,a,$,V,PL,1,HOD	t,a,p,a
i,p,a,&,i,s,a,#,t,a,k,a,i,s,a,$,V,PL,1,PST	t,a,k,a,p,a
i,p,a,&,i,s,a,#,t,i,n,o,i,s,a,$,V,PL,1,PRS	t,i,n,o,p,a
i,p,a,&,i,s,a,#,a,i,s,a,$,V,SG,3,HOD	a,p,a
i,p,a,&,i,s,a,#,t,i,r,i,k,u,i,s,a,$,V,PROG,PL,1,PRS	t,i,r,i,k,u,p,a
i,p,a,&,i,s,a,#,v,a,k,a,i,s,a,$,V,PL,3,PST	v,a,k,a,p,a
i,p,a,&,i,s,a,#,u,r,i,k,u,i,s,a,$,V,PROG,SG,2,PRS	u,r,i,k,u,p,a
i,p,a,&,i,s,a,#,t,i,c,h,a,i,s,a,$,V,PL,1,FUT	t,i,c,h,a,p,a
i,p,a,&,i,s,a,#,a,c,h,a,i,s,a,$,V,SG,3,FUT	a,c,h,a,p,a
i,p,a,&,i,s,a,#,a,r,i,k,u,i,s,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,p,a
i,p,a,&,i,s,a,#,m,a,i,s,a,$,V,PL,2,HOD	m,a,p,a
i,p,a,&,i,s,a,#,v,a,r,i,k,u,i,s,a,$,V,PROG,PL,3,PRS	v,a,r,i,k,u,p,a
i,p,a,&,i,s,a,#,n,d,a,k,a,i,s,a,$,V,SG,1,PST	n,d,a,k,a,p,a
i,p,a,&,i,s,a,#,n,d,i,r,i,k,u,i,s,a,$,V,PROG,SG,1,PRS	n,d,i,r,i,k,u,p,a
i,p,a,&,i,s,a,#,n,d,i,c,h,a,i,s,a,$,V,SG,1,FUT	n,d,i,c,h,a,p,a
i,p,a,&,i,s,a,#,u,n,o,i,s,a,$,V,SG,2,PRS	u,n,o,p,a
i,p,a,&,i,s,a,#,m,a,k,a,i,s,a,$,V,PL,2,PST	m,a,k,a,p,a
i,p,a,&,i,s,a,#,a,n,o,i,s,a,$,V,SG,3,PRS	a,n,o,p,a
i,p,a,&,i,s,a,#,u,c,h,a,i,s,a,$,V,SG,2,FUT	u,c,h,a,p,a
i,p,a,&,i,s,a,#,w,a,k,a,i,s,a,$,V,SG,2,PST	w,a,k,a,p,a
i,p,a,&,i,s,a,#,m,u,r,i,k,u,i,s,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,p,a
i,p,a,&,i,s,a,#,v,a,c,h,a,i,s,a,$,V,PL,3,FUT	v,a,c,h,a,p,a
i,p,a,&,i,s,a,#,n,d,a,i,s,a,$,V,SG,1,HOD	n,d,a,p,a
i,p,a,&,i,s,a,#,v,a,i,s,a,$,V,PL,3,HOD	v,a,p,a
i,p,a,&,i,s,a,#,w,a,i,s,a,$,V,SG,2,HOD	w,a,p,a
i,p,a,&,i,s,a,#,v,a,n,o,i,s,a,$,V,PL,3,PRS	v,a,n,o,p,a
i,p,a,&,i,s,a,#,a,k,a,i,s,a,$,V,SG,3,PST	a,k,a,p,a
i,p,a,&,i,s,a,#,n,d,i,n,o,i,s,a,$,V,SG,1,PRS	n,d,i,n,o,p,a
i,t,a,&,i,s,a,#,a,r,i,k,u,i,s,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,i,t,a
i,t,a,&,i,s,a,#,n,d,i,n,o,i,s,a,$,V,SG,1,PRS	n,d,i,n,o,i,t,a
i,t,a,&,i,s,a,#,m,a,k,a,i,s,a,$,V,PL,2,PST	m,a,k,a,i,t,a
i,t,a,&,i,s,a,#,t,i,c,h,a,i,s,a,$,V,PL,1,FUT	t,i,c,h,a,i,t,a
i,t,a,&,i,s,a,#,n,d,i,r,i,k,u,i,s,a,$,V,PROG,SG,1,PRS	n,d,i,r,i,k,u,i,t,a
i,t,a,&,i,s,a,#,v,a,n,o,i,s,a,$,V,PL,3,PRS	v,a,n,o,i,t,a
i,t,a,&,i,s,a,#,t,a,k,a,i,s,a,$,V,PL,1,PST	t,a,k,a,i,t,a
i,t,a,&,i,s,a,#,v,a,i,s,a,$,V,PL,3,HOD	v,a,i,t,a
i,t,a,&,i,s,a,#,n,d,a,k,a,i,s,a,$,V,SG,1,PST	n,d,a,k,a,i,t,a
i,t,a,&,i,s,a,#,t,i,r,i,k,u,i,s,a,$,V,PROG,PL,1,PRS	t,i,r,i,k,u,i,t,a
i,t,a,&,i,s,a,#,n,d,i,c,h,a,i,s,a,$,V,SG,1,FUT	n,d,i,c,h,a,i,t,a
i,t,a,&,i,s,a,#,v,a,r,i,k,u,i,s,a,$,V,PROG,PL,3,PRS	v,a,r,i,k,u,i,t,a
i,t,a,&,i,s,a,#,t,i,n,o,i,s,a,$,V,PL,1,PRS	t,i,n,o,i,t,a
i,t,a,&,i,s,a,#,m,u,n,o,i,s,a,$,V,PL,2,PRS	m,u,n,o,i,t,a
i,t,a,&,i,s,a,#,u,r,i,k,u,i,s,a,$,V,PROG,SG,2,PRS	u,r,i,k,u,i,t,a
i,t,a,&,i,s,a,#,n,d,a,i,s,a,$,V,SG,1,HOD	n,d,a,i,t,a
i,t,a,&,i,s,a,#,a,i,s,a,$,V,SG,3,HOD	a,i,t,a
i,t,a,&,i,s,a,#,u,n,o,i,s,a,$,V,SG,2,PRS	u,n,o,i,t,a
i,t,a,&,i,s,a,#,a,c,h,a,i,s,a,$,V,SG,3,FUT	a,c,h,a,i,t,a
i,t,a,&,i,s,a,#,w,a,k,a,i,s,a,$,V,SG,2,PST	w,a,k,a,i,t,a
i,t,a,&,i,s,a,#,u,c,h,a,i,s,a,$,V,SG,2,FUT	u,c,h,a,i,t,a
i,t,a,&,i,s,a,#,a,k,a,i,s,a,$,V,SG,3,PST	a,k,a,i,t,a
i,t,a,&,i,s,a,#,v,a,c,h,a,i,s,a,$,V,PL,3,FUT	v,a,c,h,a,i,t,a
i,t,a,&,i,s,a,#,m,a,i,s,a,$,V,PL,2,HOD	m,a,i,t,a
i,t,a,&,i,s,a,#,m,u,c,h,a,i,s,a,$,V,PL,2,FUT	m,u,c,h,a,i,t,a
i,t,a,&,i,s,a,#,a,n,o,i,s,a,$,V,SG,3,PRS	a,n,o,i,t,a
i,t,a,&,i,s,a,#,w,a,i,s,a,$,V,SG,2,HOD	w,a,i,t,a
i,t,a,&,i,s,a,#,t,a,i,s,a,$,V,PL,1,HOD	t,a,i,t,a
i,t,a,&,i,s,a,#,v,a,k,a,i,s,a,$,V,PL,3,PST	v,a,k,a,i,t,a
i,t,a,&,i,s,a,#,m,u,r,i,k,u,i,s,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,i,t,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,w,a,b,a,t,s,i,r,a,$,V,SG,2,HOD	w,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,n,d,a,b,a,t,s,i,r,a,$,V,SG,1,HOD	n,d,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,n,d,i,n,o,b,a,t,s,i,r,a,$,V,SG,1,PRS	n,d,i,n,o,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,u,n,o,b,a,t,s,i,r,a,$,V,SG,2,PRS	u,n,o,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,v,a,c,h,a,b,a,t,s,i,r,a,$,V,PL,3,FUT	v,a,c,h,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,v,a,b,a,t,s,i,r,a,$,V,PL,3,HOD	v,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,t,i,c,h,a,b,a,t,s,i,r,a,$,V,PL,1,FUT	t,i,c,h,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,m,u,r,i,k,u,b,a,t,s,i,r,a,$,V,PROG,PL,2,PRS	m,u,r,i,k,u,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,t,a,b,a,t,s,i,r,a,$,V,PL,1,HOD	t,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,a,b,a,t,s,i,r,a,$,V,SG,3,HOD	a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,t,i,n,o,b,a,t,s,i,r,a,$,V,PL,1,PRS	t,i,n,o,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,a,r,i,k,u,b,a,t,s,i,r,a,$,V,PROG,SG,3,PRS	a,r,i,k,u,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,m,u,n,o,b,a,t,s,i,r,a,$,V,PL,2,PRS	m,u,n,o,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,m,a,k,a,b,a,t,s,i,r,a,$,V,PL,2,PST	m,a,k,a,g,a,m,u,c,h,i,r,a
g,a,m,u,c,h,i,r,a,&,b,a,t,s,i,r,a,#,a,c,h,a,b,a,t,s,i,r,a,$,V,SG,3,FUT	a,c,h,a,g,a,m,u,c,h,i,r,a
