m,a,n,g,i,t,a,$,V,PROG,PRS	n,a,g,p,a,n,g,i,t,a
m,a,n,g,i,t,a,$,V,PRS	n,a,n,g,i,t,a
m,a,n,g,i,t,a,$,V,FUT	m,a,n,g,i,t,a
m,a,n,g,i,t,a,$,V,NFIN	m,a,n,g,i,t,a
m,a,n,g,i,t,a,$,V,PRF,PST	n,a,k,a,p,a,n,g,i,t,a
m,a,m,a,t,i,$,COPY	m,a,m,a,t,i
m,a,m,a,t,i,$,V,PST	n,a,k,a,p,a,m,a,t,i
m,a,m,a,t,i,$,V,PROG,PRS	n,a,g,p,a,m,a,t,i
m,a,m,a,t,i,$,V,FUT	m,a,m,a,t,i
m,a,m,a,t,i,$,V,PRF,PST	n,a,k,a,p,a,m,a,t,i
m,a,m,a,t,i,$,V,NFIN	m,a,m,a,t,i
m,a,m,a,t,i,$,V,PRS	n,a,m,a,t,i
m,o,s,u,l,a,t,$,COPY	m,o,s,u,l,a,t
m,o,s,u,l,a,t,$,V,PRF,PST	n,a,s,u,l,a,t
m,o,s,u,l,a,t,$,V,NFIN	m,o,s,u,l,a,t
m,o,s,u,l,a,t,$,V,PRS	n,a,g,s,u,l,a,t
m,o,s,u,l,a,t,$,V,FUT	m,o,s,u,l,a,t
m,o,s,u,l,a,t,$,V,PROG,PRS	n,i,n,g,s,u,l,a,t
m,o,s,u,l,a,t,$,V,PST	n,i,s,u,l,a,t
m,o,s,i,r,a,$,COPY	m,o,s,i,r,a
m,o,s,i,r,a,$,V,PRF,PST	n,a,s,i,r,a,d,-,a,n
m,o,s,i,r,a,$,V,PROG,PRS	n,i,n,g,s,i,r,a
m,o,s,i,r,a,$,V,PRS	n,a,g,s,i,r,a
m,o,s,i,r,a,$,V,PST	n,a,s,i,r,a
m,o,s,i,r,a,$,V,FUT	m,o,s,i,r,a
m,o,s,i,r,a,$,V,NFIN	m,o,s,i,r,a
m,o,p,a,t,i,n,-,a,w,$,COPY	m,o,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,PROG,PRS	n,i,n,g,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,PST	n,i,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,FUT	m,o,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,PRS	n,a,g,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,NFIN	m,o,p,a,t,i,n,-,a,w
m,o,p,a,t,i,n,-,a,w,$,V,PRF,PST	n,a,p,a,t,i,n,-,a,w
m,o,a,b,l,i,$,COPY	m,o,a,b,l,i
m,o,a,b,l,i,$,V,PST	n,i,a,b,l,i
m,o,a,b,l,i,$,V,PRF,PST	n,a,a,b,l,i
m,o,a,b,l,i,$,V,NFIN	m,o,a,b,l,i
m,o,a,b,l,i,$,V,FUT	m,o,a,b,l,i
m,o,a,b,l,i,$,V,PRS	n,a,g,-,a,b,l,i
m,o,a,b,l,i,$,V,PROG,PRS	n,i,n,g,-,a,b,l,i
m,a,k,a,d,u,n,g,o,g,$,COPY	m,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,FUT	m,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,PST	n,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,PROG,PRS	n,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,NFIN	m,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,PRF,PST	n,a,k,a,d,u,n,g,o,g
m,a,k,a,d,u,n,g,o,g,$,V,PRS	n,a,k,a,d,u,n,g,o,g
m,o,d,e,s,i,d,e,r,$,COPY	m,o,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,NFIN	m,o,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,PST	n,i,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,PRS	n,a,g,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,PROG,PRS	n,i,n,g,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,FUT	m,o,d,e,s,i,d,e,r
m,o,d,e,s,i,d,e,r,$,V,PRF,PST	n,a,k,a,d,e,s,i,d,e,r
m,o,d,a,o,g,$,COPY	m,o,d,a,o,g
m,o,d,a,o,g,$,V,PRF,PST	n,a,d,a,o,g
m,o,d,a,o,g,$,V,PST	n,i,d,a,o,g
m,o,d,a,o,g,$,V,NFIN	m,o,d,a,o,g
m,o,d,a,o,g,$,V,FUT	m,o,d,a,o,g
m,o,d,a,o,g,$,V,PRS	n,a,g,d,a,o,g
m,o,d,a,o,g,$,V,PROG,PRS	n,i,n,g,d,a,o,g
m,o,a,n,g,k,o,n,$,COPY	m,o,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,PST	n,i,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,NFIN	m,o,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,PRS	n,a,g,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,PRF,PST	n,a,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,FUT	m,o,a,n,g,k,o,n
m,o,a,n,g,k,o,n,$,V,PROG,PRS	n,i,n,g,a,n,g,k,o,n
m,a,g,l,u,t,o,$,COPY	m,a,g,l,u,t,o
m,a,g,l,u,t,o,$,V,PROG,PRS	n,a,g,l,u,t,o
m,a,g,l,u,t,o,$,V,PST	n,a,g,l,u,t,o
m,a,g,l,u,t,o,$,V,PRF,PST	n,a,k,a,l,u,t,o
m,a,g,l,u,t,o,$,V,FUT	m,a,g,l,u,t,o
m,a,g,l,u,t,o,$,V,NFIN	m,a,g,l,u,t,o
m,a,g,l,u,t,o,$,V,PRS	n,a,g,l,u,t,o
m,a,h,i,t,a,b,o,$,COPY	m,a,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,FUT	m,o,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,PROG,PRS	n,i,n,g,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,PRF,PST	n,a,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,PRS	n,a,g,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,PST	n,a,h,i,t,a,b,o
m,a,h,i,t,a,b,o,$,V,NFIN	m,a,h,i,t,a,b,o
m,o,k,u,h,a,$,COPY	m,o,k,u,h,a
m,o,k,u,h,a,$,V,FUT	m,o,k,u,h,a
m,o,k,u,h,a,$,V,PRS	n,a,g,k,u,h,a
m,o,k,u,h,a,$,V,PROG,PRS	n,i,n,g,k,u,h,a
m,o,k,u,h,a,$,V,PST	n,i,k,u,h,a
m,o,k,u,h,a,$,V,NFIN	m,o,k,u,h,a
m,o,k,u,h,a,$,V,PRF,PST	n,a,k,u,h,a
m,o,b,a,r,o,g,$,COPY	m,o,b,a,r,o,g
m,o,b,a,r,o,g,$,V,PRS	n,a,g,b,a,r,o,g
m,o,b,a,r,o,g,$,V,FUT	m,o,b,a,r,o,g
m,o,b,a,r,o,g,$,V,PST	n,i,b,a,r,o,g
m,o,b,a,r,o,g,$,V,NFIN	m,o,b,a,r,o,g
m,o,b,a,r,o,g,$,V,PRF,PST	n,a,k,a,b,a,r,o,g
m,o,b,a,r,o,g,$,V,PROG,PRS	n,i,n,g,b,a,r,o,g
m,o,s,y,a,g,i,t,$,COPY	m,o,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,PROG,PRS	n,i,n,g,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,PST	n,i,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,FUT	m,o,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,PRF,PST	n,a,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,PRS	n,a,g,s,y,a,g,i,t
m,o,s,y,a,g,i,t,$,V,NFIN	m,o,s,y,a,g,i,t
m,o,a,d,t,o,$,COPY	m,o,a,d,t,o
m,o,a,d,t,o,$,V,PRS	n,a,g,-,a,d,t,o
m,o,a,d,t,o,$,V,PRF,PST	n,a,k,a,a,d,t,o
m,o,a,d,t,o,$,V,NFIN	m,o,a,d,t,o
m,o,a,d,t,o,$,V,PST	n,i,a,d,t,o
m,o,a,d,t,o,$,V,FUT	m,o,a,d,t,o
m,o,a,d,t,o,$,V,PROG,PRS	n,i,n,g,-,a,d,t,o
m,o,h,i,l,a,k,$,COPY	m,o,h,i,l,a,k
m,o,h,i,l,a,k,$,V,PST	n,i,h,i,l,a,k
m,o,h,i,l,a,k,$,V,FUT	m,o,h,i,l,a,k
m,o,h,i,l,a,k,$,V,NFIN	m,o,h,i,l,a,k
m,o,h,i,l,a,k,$,V,PROG,PRS	n,i,n,g,h,i,l,a,k
m,o,h,i,l,a,k,$,V,PRF,PST	n,i,h,i,l,a,k
m,o,h,i,l,a,k,$,V,PRS	n,a,g,h,i,l,a,k
m,o,s,u,g,o,d,$,COPY	m,o,s,u,g,o,d
m,o,s,u,g,o,d,$,V,FUT	m,o,s,u,g,o,d
m,o,s,u,g,o,d,$,V,PRS	n,a,g,s,u,g,o,d
m,o,s,u,g,o,d,$,V,NFIN	m,o,s,u,g,o,d
m,o,s,u,g,o,d,$,V,PST	n,i,s,u,g,o,d
m,o,s,u,g,o,d,$,V,PRF,PST	n,a,s,u,g,o,d
m,o,s,u,g,o,d,$,V,PROG,PRS	n,i,n,g,s,u,g,o,d
m,o,s,u,g,o,d,$,V,PRF,PST	n,a,k,a,s,u,g,o,d
m,o,h,a,t,a,g,$,COPY	m,o,h,a,t,a,g
m,o,h,a,t,a,g,$,V,PRF,PST	n,a,k,a,h,a,t,a,g
m,o,h,a,t,a,g,$,V,NFIN	m,o,h,a,t,a,g
m,o,h,a,t,a,g,$,V,FUT	m,o,h,a,t,a,g
m,o,h,a,t,a,g,$,V,PROG,PRS	n,i,n,g,h,a,t,a,g
m,o,h,a,t,a,g,$,V,PRS	n,a,g,h,a,t,a,g
m,o,h,a,t,a,g,$,V,PST	n,i,h,a,t,a,g
m,a,n,g,u,t,a,n,a,$,COPY	m,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,FUT	m,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,PRF,PST	n,a,p,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,NFIN	m,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,PROG,PRS	n,a,g,p,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,PRS	n,a,n,g,u,t,a,n,a
m,a,n,g,u,t,a,n,a,$,V,PST	n,a,n,g,u,t,a,n,a
m,o,l,a,k,a,w,$,COPY	m,o,l,a,k,a,w
m,o,l,a,k,a,w,$,V,FUT	m,o,l,a,k,a,w
m,o,l,a,k,a,w,$,V,PROG,PRS	n,i,n,g,l,a,k,a,w
m,o,l,a,k,a,w,$,V,NFIN	m,o,l,a,k,a,w
m,o,l,a,k,a,w,$,V,PST	n,i,l,a,k,a,w
m,o,l,a,k,a,w,$,V,PRS	n,a,g,l,a,k,a,w
m,o,l,a,k,a,w,$,V,PRF,PST	n,a,l,a,k,a,w
m,o,g,a,w,a,s,$,COPY	m,o,g,a,w,a,s
m,o,g,a,w,a,s,$,V,PRF,PST	n,a,k,a,g,a,w,a,s
m,o,g,a,w,a,s,$,V,PST	n,i,g,a,w,a,s
m,o,g,a,w,a,s,$,V,FUT	m,o,g,a,w,a,s
m,o,g,a,w,a,s,$,V,NFIN	m,o,g,a,w,a,s
m,o,g,a,w,a,s,$,V,PROG,PRS	n,i,n,g,g,a,w,a,s
m,o,g,a,w,a,s,$,V,PRS	g,a,w,a,s
m,a,k,a,h,i,m,o, ,s,a,$,COPY	m,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,PST	n,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,PRF,PST	n,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,PROG,PRS	n,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,NFIN	m,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,PRS	n,a,k,a,h,i,m,o, ,s,a
m,a,k,a,h,i,m,o, ,s,a,$,V,FUT	m,a,k,a,h,i,m,o, ,s,a
m,o,a,w,a,y,$,COPY	m,o,a,w,a,y
m,o,a,w,a,y,$,V,FUT	m,o,a,w,a,y
m,o,a,w,a,y,$,V,PRS	n,a,g,-,a,w,a,y
m,o,a,w,a,y,$,V,PST	n,i,a,w,a,y
m,o,a,w,a,y,$,V,PRF,PST	n,a,a,w,a,y
m,o,a,w,a,y,$,V,NFIN	m,o,a,w,a,y
m,o,a,w,a,y,$,V,PROG,PRS	n,i,n,g,-,a,w,a,y
m,a,g,t,i,n,g,u,h,a,$,COPY	m,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,PST	n,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,PRS	n,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,FUT	m,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,NFIN	m,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,PROG,PRS	n,a,g,t,i,n,g,u,h,a
m,a,g,t,i,n,g,u,h,a,$,V,PRF,PST	n,a,g,t,i,n,g,u,h,a
m,o,p,a,t,a,a,s,$,COPY	m,o,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,PST	n,i,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,PROG,PRS	n,i,n,g,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,NFIN	m,o,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,PRF,PST	n,a,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,PRS	n,a,g,p,a,t,a,a,s
m,o,p,a,t,a,a,s,$,V,FUT	m,o,p,a,t,a,a,s
m,o,i,n,o,m,$,COPY	m,o,i,n,o,m
m,o,i,n,o,m,$,V,FUT	m,o,i,n,o,m
m,o,i,n,o,m,$,V,NFIN	m,o,i,n,o,m
m,o,i,n,o,m,$,V,PRF,PST	n,a,i,n,o,m
m,o,i,n,o,m,$,V,PST	n,i,-,i,n,o,m
m,o,i,n,o,m,$,V,PRS	n,a,g,i,n,o,m
m,o,i,n,o,m,$,V,PROG,PRS	n,i,n,g,i,n,o,m
m,o,p,a,i,l,a,$,COPY	m,o,p,a,i,l,a
m,o,p,a,i,l,a,$,V,NFIN	m,o,p,a,i,l,a
m,o,p,a,i,l,a,$,V,PST	n,i,p,a,i,l,a
m,o,p,a,i,l,a,$,V,PRF,PST	n,a,p,a,i,l,a
m,o,p,a,i,l,a,$,V,PRS	n,a,g,p,a,i,l,a
m,o,p,a,i,l,a,$,V,FUT	m,o,p,a,i,l,a
m,o,p,a,i,l,a,$,V,PROG,PRS	n,i,n,g,p,a,i,l,a
m,o,t,a,w,a,g,$,COPY	m,o,t,a,w,a,g
m,o,t,a,w,a,g,$,V,FUT	m,o,t,a,w,a,g
m,o,t,a,w,a,g,$,V,PST	n,i,t,a,w,a,g
m,o,t,a,w,a,g,$,V,NFIN	m,o,t,a,w,a,g
m,o,t,a,w,a,g,$,V,PRS	n,a,g,t,a,w,a,g
m,o,t,a,w,a,g,$,V,PRF,PST	n,a,t,a,w,a,g
m,o,t,a,w,a,g,$,V,PROG,PRS	n,i,n,g,t,a,w,a,g
m,o,h,a,t,o,d,$,COPY	m,o,h,a,t,o,d
m,o,h,a,t,o,d,$,V,PST	n,i,h,a,t,o,d
m,o,h,a,t,o,d,$,V,NFIN	m,o,h,a,t,o,d
m,o,h,a,t,o,d,$,V,PRF,PST	n,a,h,a,t,o,d
m,o,h,a,t,o,d,$,V,FUT	m,o,h,a,t,o,d
m,o,h,a,t,o,d,$,V,PRS	n,a,g,h,a,t,o,d
m,o,h,a,t,o,d,$,V,PROG,PRS	n,i,n,g,h,a,t,o,d
m,o,h,u,m,a,n,$,COPY	m,o,h,u,m,a,n
m,o,h,u,m,a,n,$,V,PST	n,a,h,u,m,a,n
m,o,h,u,m,a,n,$,V,FUT	m,o,h,u,m,a,n
m,o,h,u,m,a,n,$,V,PRS	n,a,g,h,u,m,a,n
m,o,h,u,m,a,n,$,V,NFIN	m,o,h,u,m,a,n
m,o,h,u,m,a,n,$,V,PROG,PRS	n,i,n,g,h,u,m,a,n
m,o,h,u,m,a,n,$,V,PRF,PST	n,a,h,u,m,a,n
m,o,h,i,g,d,a,$,COPY	m,o,h,i,g,d,a
m,o,h,i,g,d,a,$,V,NFIN	m,o,h,i,g,d,a
m,o,h,i,g,d,a,$,V,PST	n,i,h,i,g,d,a
m,o,h,i,g,d,a,$,V,PRF,PST	n,a,k,a,h,i,g,d,a
m,o,h,i,g,d,a,$,V,PRS	n,a,g,h,i,g,d,a
m,o,h,i,g,d,a,$,V,PROG,PRS	n,i,n,g,h,i,g,d,a
m,o,h,i,g,d,a,$,V,FUT	m,o,h,i,g,d,a
m,o,s,u,l,o,d,$,COPY	m,o,s,u,l,o,d
m,o,s,u,l,o,d,$,V,NFIN	m,o,s,u,l,o,d
m,o,s,u,l,o,d,$,V,FUT	m,o,s,u,l,o,d
m,o,s,u,l,o,d,$,V,PRS	n,a,g,s,u,l,o,d
m,o,s,u,l,o,d,$,V,PRF,PST	n,a,k,a,s,u,l,o,d
m,o,s,u,l,o,d,$,V,PST	n,i,s,u,l,o,d
m,o,s,u,l,o,d,$,V,PROG,PRS	n,i,n,g,s,u,l,o,d
m,o,m,a,n,e,h,o,$,COPY	m,o,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,FUT	m,o,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,PST	n,i,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,NFIN	m,o,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,PRF,PST	n,a,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,PRS	n,a,g,m,a,n,e,h,o
m,o,m,a,n,e,h,o,$,V,PROG,PRS	n,i,n,g,m,a,n,e,h,o
m,o,b,a,l,i,g,y,a,$,COPY	m,o,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,PRS	n,a,g,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,PROG,PRS	n,i,n,g,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,PST	n,i,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,FUT	m,o,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,NFIN	m,o,b,a,l,i,g,y,a
m,o,b,a,l,i,g,y,a,$,V,PRF,PST	n,a,b,a,l,i,g,y,a
m,o,p,a,t,a,y,$,COPY	m,o,p,a,t,a,y
m,o,p,a,t,a,y,$,V,PST	n,i,p,a,t,a,y
m,o,p,a,t,a,y,$,V,PROG,PRS	n,i,n,g,p,a,t,a,y
m,o,p,a,t,a,y,$,V,PRS	n,a,g,p,a,t,a,y
m,o,p,a,t,a,y,$,V,FUT	m,o,p,a,t,a,y
m,o,p,a,t,a,y,$,V,NFIN	m,o,p,a,t,a,y
m,o,p,a,t,a,y,$,V,PRF,PST	n,a,k,a,p,a,t,a,y
m,o,h,u,n,a,-,h,u,n,a,$,COPY	m,o,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,PRF,PST	n,a,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,PST	n,i,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,PROG,PRS	n,i,n,g,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,NFIN	m,o,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,FUT	m,o,h,u,n,a,-,h,u,n,a
m,o,h,u,n,a,-,h,u,n,a,$,V,PRS	n,a,g,h,u,n,a,-,h,u,n,a
m,o,e,s,t,o,r,y,a,$,COPY	m,o,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,PRF,PST	n,a,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,PST	n,i,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,FUT	m,o,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,PRS	n,a,g,-,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,PROG,PRS	n,i,n,g,-,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,NFIN	m,o,e,s,t,o,r,y,a
m,o,e,s,t,o,r,y,a,$,V,PST	n,i,-,e,s,t,o,r,y,a
m,o,l,u,p,a,d,$,COPY	m,o,l,u,p,a,d
m,o,l,u,p,a,d,$,V,NFIN	m,o,l,u,p,a,d
m,o,l,u,p,a,d,$,V,FUT	m,o,l,u,p,a,d
m,o,l,u,p,a,d,$,V,PRF,PST	n,a,l,u,p,a,d
m,o,l,u,p,a,d,$,V,PRS	n,a,g,l,u,p,a,d
m,o,l,u,p,a,d,$,V,PST	n,i,l,u,p,a,d
m,o,l,u,p,a,d,$,V,PROG,PRS	n,i,n,g,l,u,p,a,d
m,o,s,a,y,a,w,$,COPY	m,o,s,a,y,a,w
m,o,s,a,y,a,w,$,V,PST	n,i,s,a,y,a,w
m,o,s,a,y,a,w,$,V,PRF,PST	n,a,k,a,s,a,y,a,w
m,o,s,a,y,a,w,$,V,PROG,PRS	n,i,n,g,s,a,y,a,w
m,o,s,a,y,a,w,$,V,NFIN	m,o,s,a,y,a,w
m,o,s,a,y,a,w,$,V,FUT	m,o,s,a,y,a,w
m,o,s,a,y,a,w,$,V,PRS	n,a,g,s,a,y,a,w
m,o,p,a,g,a,m,a,y,$,COPY	m,o,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,PRS	n,a,g,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,PRF,PST	n,a,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,FUT	m,o,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,PROG,PRS	n,i,n,g,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,PST	n,i,p,a,g,a,m,a,y
m,o,p,a,g,a,m,a,y,$,V,NFIN	m,o,p,a,g,a,m,a,y
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,COPY	m,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,PROG,PRS	n,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,NFIN	m,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,PRF,PST	n,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,PST	n,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,FUT	m,a,g,k,i,n,a,h,a,n,g,l,a,n
m,a,g,k,i,n,a,h,a,n,g,l,a,n,$,V,PRS	n,a,g,k,i,n,a,h,a,n,g,l,a,n
m,o,b,a,s,a,$,COPY	m,o,b,a,s,a
m,o,b,a,s,a,$,V,PRF,PST	n,a,b,a,s,a
m,o,b,a,s,a,$,V,PROG,PRS	n,i,n,g,b,a,s,a
m,o,b,a,s,a,$,V,NFIN	m,o,b,a,s,a
m,o,b,a,s,a,$,V,PST	n,i,b,a,s,a
m,o,b,a,s,a,$,V,PRS	n,a,g,b,a,s,a
m,o,b,a,s,a,$,V,FUT	m,o,b,a,s,a
m,o,d,a,w,a,t,$,COPY	m,o,d,a,w,a,t
